Cabang,Kategori Barang,Kode Barang,Nama Barang,Jenis Barang,Def. Hrg. Jual Satuan #1,Kts (Semua Gdng),Nilai Satuan,Nilai Total,KATEGORI PEMBAYARAN;
Cibinong,SPAREPART,FRLCD038,FRLCD VIV Y69 BLACK,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,FRLCD054,FRLCD VIV V5 LITE (1609)/Y66 WHITE,Persediaan,0.0,2,39500.0,79000.0,;
Cibinong,SPAREPART,100349,PERNIK SAMS A52,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,HANDPHONE,100780,OPPO A5 PRO 5G 8/256GB BLOOM PINK,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102047,KYBRD DELL E7490/E7450B + BACKLIGHT,Persediaan,156000.0,1,115000.0,115000.0,CASH;
Cibinong,SPAREPART,101060,IC EMMC KMDD60018M,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,101832,LCD.. IPH 14 OLED,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100277,MESIN SAM A52S 5G (SM-A528B,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,102066,LUNA DATA CABLE MICRO CB-2E,Persediaan,0.0,0,0.0,0.0,;
Cibinong,HANDPHONE,100963,VIVO Y19s PRO 6/128GB SILVER,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100835,BAUT+SET PLAT SENG IPH 11 PRO,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,FRLCD060,FRLCD SAM M32 4G/M325/M325F BLACK,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,FRLCD065,FRLCD SAM J700 BLACK,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,FRLCD070,FRLCD SAM J500 BLACK,Persediaan,0.0,0,0.0,0.0,;
Cibinong,AKSESORIS,AKRT-058,ROBOT SPEAKER BLUETOOTH + CABLE LED COLOR RS180,Persediaan,69000.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,101907,LCD.. RLM 9 PRO/RLM Q5/NARZO 30 PRO 5G,Persediaan,219375.0,0,0.0,0.0,CASH;
Cibinong,HANDPHONE,100982,VIVO Y27 6/128,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-013,BROOKLYN TEMPERED GLASS IPHONE 12 PROMAX VER2/CLEAR,Persediaan,100000.0,1,86000.0,86000.0,KONSI;
Cibinong,SPAREPART,100838,LED LCD 14.0 SLIM NV140WUM,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102048,BATER LPT ASUS K513/M513/S513/B31N1842,Persediaan,312000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKSL-074,SPOTLITE CASE FZ DOVE IPHONE 12,Persediaan,80000.0,0,0.0,0.0,TEMPO;
"Cibinong,SPAREPART,100527,""BATER..XIAOMI REDMI 9A/9C,10A/A1 BN58"",Persediaan,0.0,0,0.0,0.0,CASH";
Cibinong,SPAREPART,101833,FLCRG OPP A58 5G/A78 5G,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100043,KMRBK IPH 7 ORI,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102107,PERNIK HUW Y6,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100774,LCD... OPPO RENO 4,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100439,KYBRD LENOVO YOGA 310-14 V310-14ISK 310-14 V310-14IBK/V14 ADA,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100289,LCD..VIV V11 Y97 B FST,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-025,BROOKLYN TEMPERED GLASS IPHONE 14 PRO VER2/CLEAR,Persediaan,100000.0,0,0.0,0.0,KONSI;
Cibinong,HANDPHONE,100983,XIAOMI POCO C65 8/256,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100839,LED LCD 14.0 SLIM NV140WUM,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,FRLCD119,FRLCD OPP R9S WHITE,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,102049,LCD 13.3 INCH 30 PIN SLIM HD/NO BRACKET,Persediaan,377000.0,1,395499.0,395499.0,CASH;
Cibinong,SPAREPART,FRLCD124,FRLCD OPP A91 2020 BLACK,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,FRLCD125,FRLCD OPP A83 WHITE,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,100052,KMRBK IPH 12 ORI,Persediaan,0.0,3,195000.0,585000.0,CASH;
Cibinong,SPAREPART,102160,BATER ASUS X540,Persediaan,210000.0,0,0.0,0.0,CASH;
Cibinong,HANDPHONE,101164,IC NAND  FLASH IPHONE 11 PRO,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,101069,SPEAKER LAPTOP ACER E14,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-028,BROOKLYN TEMPERED GLASS IPHONE 14 PROMAX VER2/CLEAR,Persediaan,100000.0,0,0.0,0.0,KONSI;
"Cibinong,AKSESORIS,AKMT051,""NYK SUPRIME KABEL DATA HDMI SUPPORT 3D 1,5M CH N1.5"",Persediaan,36500.0,0,0.0,0.0,TEMPO";
Cibinong,SPAREPART,101419,FLCRG TAB NOKIA T20,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100841,FLBRD SAM GALAXY S20,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,HANDPHONE,100984,INFINIX SMART 8 PRO 8/128,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102057,VGEN PLATINUM SODIM DDR4 8GB PC4-2666,Persediaan,1161500.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,FRLCD149,FRLCD INF HOT 12/X6817 BLACK,Persediaan,0.0,2,30500.0,61000.0,;
Cibinong,AKSESORIS,AKBR-005,BROOKLYN TEMPERED GLASS IPHONE XR/11 PRIVACY,Persediaan,110000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-008,BROOKLYN TEMPERED GLASS IPHONE 11 PROMAX/ XSMAX PRIVACY,Persediaan,110000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-009,BROOKLYN TEMPERED GLASS IPHONE 11 PROMAX/ XSMAX GAMING,Persediaan,120000.0,2,86000.0,172000.0,KONSI;
Cibinong,AKSESORIS,AKBR-011,BROOKLYN TEMPERED GLASS IPHONE 12/12 PRO PRIVACY,Persediaan,110000.0,3,86000.0,258000.0,KONSI;
Cibinong,AKSESORIS,AKBR-004,BROOKLYN TEMPERED GLASS IPHONE XR/11 VER2/CLEAR,Persediaan,100000.0,0,0.0,0.0,KONSI;
Cibinong,SPAREPART,100054,KMRBK IPH 14 ORI,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-014,BROOKLYN TEMPERED GLASS IPHONE 12 PROMAX PRIVACY,Persediaan,110000.0,7,86000.0,602000.0,KONSI;
Cibinong,AKSESORIS,AKBR-017,BROOKLYN TEMPERED GLASS IPHONE 12 MINI PRIVACY,Persediaan,110000.0,0,0.0,0.0,KONSI;
Cibinong,SPAREPART,100803,LCD.. XIO REDMI NOTE 10S,Persediaan,0.0,0,0.0,-1e-06,CASH;
Cibinong,SPAREPART,101395,KYBRD ACER SF314-41 511 BACKLIGHT,Persediaan,253000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-019,BROOKLYN TEMPERED GLASS IPHONE 13/13 PRO 14 PRIVACY,Persediaan,110000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-010,BROOKLYN TEMPERED GLASS IPHONE 12/12 PRO VER2/CLEAR,Persediaan,100000.0,1,86000.0,86000.0,KONSI;
Cibinong,SPAREPART,101852,LCD.. SAM NOTE 8/N950 + FRAME,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-007,BROOKLYN TEMPERED GLASS IPHONE 11 PROMAX/ XSMAX VER2/CLEAR,Persediaan,100000.0,1,86000.0,86000.0,KONSI;
Cibinong,AKSESORIS,AKRT-067,ROBOT POWER BANK 4 PORT 10000 MAH RT12,Persediaan,126000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-012,BROOKLYN TEMPERED GLASS IPHONE 12/12 PRO GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,JASA,JASA62,JASA LCD 750RB-1JT,Jasa,530000.0,0,0.0,0.0,;
Cibinong,AKSESORIS,AKBR-022,BROOKLYN TEMPERED GLASS IPHONE 13 MINI PRIVACY,Persediaan,110000.0,2,86000.0,172000.0,KONSI;
Cibinong,AKSESORIS,AKBR-023,BROOKLYN TEMPERED GLASS IPHONE 13 PROMAX/ 14 PLUS PRIVACY,Persediaan,110000.0,1,85666.666666,85666.666666,KONSI;
Cibinong,AKSESORIS,AKBR-026,BROOKLYN TEMPERED GLASS IPHONE 14 PRO PRIVACY,Persediaan,110000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-030,BROOKLYN TEMPERED GLASS IPHONE 14 PROMAX GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,SPAREPART,100895,FAN ASUS X409 OEM,Persediaan,83000.0,0,0.0,0.0,CASH;
Cibinong,HANDPHONE,101013,XIAOMI POCO X7 PRO 5G 12/512 BLACK,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-035,BROOKLYN TEMPERED GLASS IPHONE 15 PLUS GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-037,BROOKLYN TEMPERED GLASS IPHONE 15 PRO PRIVACY,Persediaan,110000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-024,BROOKLYN TEMPERED GLASS IPHONE 13 PROMAX/ 14 PLUS GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-040,BROOKLYN TEMPERED GLASS IPHONE 15 PROMAX PRIVACY,Persediaan,110000.0,1,86000.0,86000.0,KONSI;
Cibinong,LAPTOP,100807,LENOVO IDEAPAD 3/ I3 8/256,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-027,BROOKLYN TEMPERED GLASS IPHONE 14 PRO GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-044,BROOKLYN SOFTCASE IPHONE 13/14 CA14 CLEAR,Persediaan,140000.0,0,0.0,0.0,TEMPO;
Cibinong,SPAREPART,101024,BATER XIO MI 9 (BM3L),Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100293,LCD.. SAM AO22/A125/A127/A32 5G/A3265G/M022/M12/M32 BLACK OGS,Persediaan,0.0,3,105000.0,315000.0,CASH;
Cibinong,SPAREPART,101019,BATT POCO X3 (BN57),Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-048,BROOKLYN SOFTCASE IPHONE 15 PRO CA14 CLEAR,Persediaan,200000.0,3,138750.0,416250.0,TEMPO;
Cibinong,AKSESORIS,AKBR-051,BROOKLYN SOFTCASE IPHONE 12 PROMAX CA14BLACK,Persediaan,140000.0,2,120990.0,241980.0,TEMPO;
Cibinong,AKSESORIS,AKBR-052,BROOKLYN SOFTCASE IPHONE 13/14 CA14BLACK,Persediaan,140000.0,2,119200.0,238400.0,TEMPO;
Cibinong,AKSESORIS,AKBR-053,BROOKLYN SOFTCASE IPHONE 13 PRO CA14BLACK,Persediaan,140000.0,2,120990.0,241980.0,TEMPO;
Cibinong,AKSESORIS,AKBR-032,BROOKLYN TEMPERED GLASS IPHONE 15 PRIVACY/SPY,Persediaan,170000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-056,BROOKLYN SOFTCASE IPHONE 15 PLUS CA14BLACK,Persediaan,200000.0,3,120990.0,362970.0,TEMPO;
Cibinong,AKSESORIS,AKBR-057,BROOKLYN SOFTCASE IPHONE 15 PRO CA14BLACK,Persediaan,200000.0,2,120990.0,241980.0,TEMPO;
Cibinong,AKSESORIS,AKBR-003,BROOKLYN TEMPERED GLASS IPHONE XS/X/11 PRO GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-002,BROOKLYN TEMPERED GLASS IPHONE XS/X/11 PRO PRIVACY,Persediaan,110000.0,2,86000.0,172000.0,KONSI;
Cibinong,AKSESORIS,AKBR-050,BROOKLYN SOFTCASE IPHONE 12/12 PRO CA14BLACK,Persediaan,140000.0,3,120990.0,362970.0,TEMPO;
Cibinong,AKSESORIS,AKBR-058,BROOKLYN SOFTCASE IPHONE 15 PROMAX  CA14BLACK,Persediaan,200000.0,3,120990.0,362970.0,TEMPO;
Cibinong,HANDPHONE,FLOFV240,FLOFV XIO REDMI S2+ON OFF+VOL ORI,Persediaan,0.0,2,10000.0,20000.0,TEMPO;
Cibinong,LAPTOP,100972,SIU ALL IN ONE PC 215Z2 i5-4590 16/512GB22INCH,Persediaan,2999999.0,0,0.0,0.0,KONSI;
"Cibinong,HANDPHONE,101082,""LCD ACER 14"""" 30PIN HD"",Persediaan,0.0,0,0.0,0.0,CASH";
Cibinong,SPAREPART,100746,FLEXIBLE SPEAKER IPH 11 PROMAX,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100857,IC EMMC SAM KLMC 64GB,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102060,KYBRD HP 840 G7/840 G8/845 G7/845 G8/745 G7/745 G8/FIREFLY 14 G7/FIERFLY 14 G8 BACKLIGHT,Persediaan,250500.0,1,305000.0,305000.0,CASH;
Cibinong,AKSESORIS,AKBR-033,BROOKLYN TEMPERED GLASS IPHONE 15 GAMING,Persediaan,150000.0,0,0.0,0.0,KONSI;
Cibinong,SPAREPART,BAT012,BATER ASS ZENFONE MAX PRO M1/M2 PRO/C11P1706,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,101297,KYBRD LPTP LNV YOGA 530-14 530-14IKB,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKRT-069,ROBOT POWER BANK 4 PORT DUAL 10000 MAH RT190S,Persediaan,165000.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100044,KMRBK IPH 7 PLUS ORI,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-038,BROOKLYN TEMPERED GLASS IPHONE 15 PRO GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,HANDPHONE,101083,KYBRD LENOVO G40,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100860,LCD... VIV V20SE OLED MT,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102061,PERNIK SAM TAB S7 FE/SM-T730/SM-T733/SM-T735/SM-T736B,Persediaan,110000.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100323,KYBRD LPT ASS X411 A411 X411U X411Q X411M X411N,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100979,BATERAI HP ELITBOOK 840,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,101855,IC CAS SAM A30 S2MU106X01,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,101420,DC POWER JACK CONNECTOR ACER SWIFT 5,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,101088,JASA SERVICE EKSTERNAL,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-041,BROOKLYN TEMPERED GLASS IPHONE 15 PROMAX GAMING,Persediaan,120000.0,0,0.0,0.0,KONSI;
Cibinong,HANDPHONE,101084,BATERAI SAMSUNG TAB A,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100862,LCD LED ASUS VIVOBOOK A1400,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102080,BATER ASUS FX506 C41N1906 LONG CABLE,Persediaan,442000.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100058,KMRBK IPH 15 PLUS ORI,Persediaan,0.0,0,0.0,0.0,CASH;
"Cibinong,LAPTOP,100796,""LAPTOP ASUS ROG 65121L / i7-10750, RAM 8/512GB 15.6 inch/144h2"",Persediaan,0.0,0,0.0,0.0,CASH";
Cibinong,SPAREPART,BAT111,BATER XIO BN4A/ REDMI NOTE 7/7 PRO/7S,Persediaan,112500.0,2,124000.0,248000.0,;
Cibinong,SPAREPART,100357,KACA KAMERA SAM.. A52,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-042,BROOKLYN SOFTCASE IPHONE 12/12 PRO CA14 CLEAR,Persediaan,140000.0,0,0.0,0.0,TEMPO;
Cibinong,HANDPHONE,101085,MESIN XIAOMI MI 10T,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100872,LCD.. OPP A16 ORI LF,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,101848,LCD.. LENOVO THINKPAD P51/P50/P50S/P51 20HH W550S/FHD IPS,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102081,IC BQ24760/BQ24760TRSBR/BQ24760RSBR/QFN-40,Persediaan,20500.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100788,LCD.. XIO REDMI NOTE 10S + FRAME,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKMT011,NYK SUPRIME MOUSE WIRELESS BLUETOOTH DUAL MODE C65WHI MSW NC65,Persediaan,100000.0,0,0.0,0.0,TEMPO;
Cibinong,SPAREPART,102247,THERMAL PASTE NOCTUA NT-H2,Persediaan,475000.0,0,0.0,0.0,CASH;
"Cibinong,SPAREPART,100321,""KYBRD LPT APL MACBOOK AIR A1466 A1369 13"""" 2011/2013/2015"",Persediaan,0.0,0,0.0,0.0,CASH";
Cibinong,SPAREPART,FLOFV269,FLOFV IPH 12/12 PRO,Persediaan,29000.0,2,14500.0,29000.0,CASH;
Cibinong,AKSESORIS,AKBR-043,BROOKLYN SOFTCASE IPHONE 12 PROMAX CA14 CLEAR,Persediaan,140000.0,0,0.0,0.0,TEMPO;
Cibinong,HANDPHONE,101087,IC ISL88739A ISL88739AHRZ,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100873,SSD SATA ADATA 256,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102082,IC POWER MT6358VW/REDMI 10/12/12C/13C,Persediaan,78000.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,FLOFV251,FLVLM IPH 8,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,100373,MOSFET P CHANEL X10,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,102259,BATER VIV V21 5G,Persediaan,142000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-045,BROOKLYN SOFTCASE IPHONE 13 PRO CA14 CLEAR,Persediaan,140000.0,0,0.0,0.0,TEMPO;
Cibinong,HANDPHONE,101092,BATERAI DELL LATITUDE 3340 E3340 3350,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,100874,PAPAN CHARGER SAM A33 ORI,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,FLCRG279,FLCRG IPH 13 PRO MAX+MIC BLACK,Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,102084,VGEN PLATINUM SODIM DDR4 8GB PC4-3200,Persediaan,1309000.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,FLCRG283,FLCRG IPH 14 +MC BLACK,Persediaan,0.0,1,76000.0,76000.0,;
Cibinong,SPAREPART,FLCRG284,FLCRG IPH 14 +MIC WHITE,Persediaan,0.0,0,0.0,0.0,;
Cibinong,HANDPHONE,101096,LCD SAMSUNG S20 PLUS,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,SPAREPART,FLCRG313,FLCRG IPH XS BLACK+MIC,Persediaan,0.0,1,40500.0,40500.0,;
Cibinong,AKSESORIS,AKBR-046,BROOKLYN SOFTCASE IPHONE 14 PROMAX CA14 CLEAR,Persediaan,140000.0,0,0.0,0.0,TEMPO;
Cibinong,HANDPHONE,100014,INFINIX SMART 8 4/64GB (SECOND),Persediaan,0.0,0,0.0,0.0,;
Cibinong,SPAREPART,FLCRG278,FLCRG IPH 6S WHTE+CON H/MIC,Persediaan,0.0,6,33000.0,198000.0,TEMPO;
Cibinong,HANDPHONE,100015,REALME NOTE 60 4/64GB (SECOND),Persediaan,0.0,0,0.0,0.0,;
Cibinong,HANDPHONE,101117,ADPTR DELL 19.5V MM PIN TULANG,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,LAPTOP,100036,LENOVO X1 CARBON i5 GEN 8 8/256,Persediaan,4900000.0,2,3750000.0,7500000.0,CASH;
Cibinong,HANDPHONE,101097,DELL LATITUDE 7320 CORE i7 GEN 11 RAM 16GB SSD 512GB,Persediaan,6500000.0,0,0.0,0.0,KONSI;
Cibinong,AKSESORIS,AKBR-047,BROOKLYN SOFTCASE IPHONE 15 PLUS CA14 CLEAR,Persediaan,200000.0,0,0.0,0.0,TEMPO;
Cibinong,SPAREPART,100026,JOINT SSD M2 S400 512,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,100570,ROBOT MOUSE WIRELESS EXTEND BUTTON M370 BLACK,Persediaan,95000.0,3,65000.0,195000.0,CASH;
Cibinong,SPAREPART,102085,VGEN HYPER SSD NVME 256GB,Persediaan,1170000.0,0,0.0,0.0,CASH;
Cibinong,JASA,100343,ONGKOS KIRIM - EXPEDISI,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKSL-003,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 11 PROMAX,Persediaan,55000.0,4,38000.0,152000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-005,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 12 PROMAX,Persediaan,55000.0,3,38000.0,114000.0,TEMPO;
Cibinong,AKSESORIS,102230,VIVAN 1 SET CHARGER C TO IPHONE 20W BLACK C20SL,Persediaan,85000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKSL-017,SPOTLITE TEMPERED GLASS SPY IPHONE XS,Persediaan,60000.0,0,0.0,0.0,TEMPO;
Cibinong,AKSESORIS,AKBR-049,BROOKLYN SOFTCASE IPHONE 15 PROMAX CA14 CLEAR,Persediaan,200000.0,0,0.0,0.0,TEMPO;
Cibinong,HANDPHONE,100359,SAMSUNG A55 12/256 5G NAVY,Persediaan,6500000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKSL-021,SPOTLITE TEMPERED GLASS SPY IPHONE 12 PROMAX,Persediaan,60000.0,3,39000.0,117000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-036,SPOTLITE TEMPERED GLASS MATTE CLEAR IPHONE 12,Persediaan,50000.0,4,37000.0,148000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-037,SPOTLITE TEMPERED GLASS MATTE CLEAR IPHONE 12 PROMAX,Persediaan,50000.0,5,37000.0,185000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-039,SPOTLITE TEMPERED GLASS MATTE CLEAR IPHONE 13 PROMAX,Persediaan,50000.0,4,37000.0,148000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-040,SPOTLITE TEMPERED GLASS MATTE CLEAR IPHONE 14 PRO,Persediaan,80000.0,3,37000.0,111000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-041,SPOTLITE TEMPERED GLASS MATTE CLEAR IPHONE 14 PROMAX,Persediaan,80000.0,2,37000.0,74000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-042,SPOTLITE TEMPERED GLASS MATTE CLEAR IPHONE 15,Persediaan,80000.0,0,0.0,0.0,TEMPO;
Cibinong,SPAREPART,102246,THERMAL PUTTY COOLMAX CM-15,Persediaan,170000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-054,BROOKLYN SOFTCASE IPHONE 13 PROMAX CA14BLACK,Persediaan,140000.0,0,0.0,0.0,TEMPO;
Cibinong,HANDPHONE,101101,IC EMMC KLMCG4JEND,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKSL-061,SPOTLITE CASE MS RING STAND IPHONE 13 PROMAX,Persediaan,80000.0,0,0.0,0.0,TEMPO;
Cibinong,AKSESORIS,AKSL-058,SPOTLITE CASE MAGSAFE IPHONE 16 PROMAX,Persediaan,110000.0,0,0.0,0.0,TEMPO;
Cibinong,SPAREPART,102248,FLEX LCD X421/X421F/X421FAY/X413/A413/M413/F413/K413/K413F/S14/S433/S413/M433/M4050/14005,Persediaan,127500.0,2,151500.0,303000.0,CASH;
Cibinong,SPAREPART,100356,LCD..C35,Persediaan,0.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKBR-055,BROOKLYN SOFTCASE IPHONE 14 PRO CA14BLACK,Persediaan,140000.0,0,0.0,0.0,TEMPO;
Cibinong,AKSESORIS,102253,BARDI CCTV INDOOR WIFI,Persediaan,750000.0,0,0.0,0.0,CASH;
Cibinong,AKSESORIS,AKSL-001,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE XS,Persediaan,55000.0,0,0.0,0.0,TEMPO;
Cibinong,AKSESORIS,AKSL-008,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 14 PRO,Persediaan,80000.0,3,38000.0,114000.0,TEMPO;
Cibinong,AKSESORIS,AKMN-001,MINIMO KABEL DATA USB TO MICRO SINGLE PVC 100CM 3A PUTIH DSM01 FST,Persediaan,10000.0,0,0.0,0.0,TEMPO;
Cibinong,AKSESORIS,AKSL-080,SPOTLITE CASE FZ DOVE IPHONE 15 PRO,Persediaan,100000.0,0,0.0,0.0,TEMPO;
Cibinong,AKSESORIS,AKSL-081,SPOTLITE CASE FZ DOVE IPHONE 16,Persediaan,100000.0,0,0.0,0.0,TEMPO;
Cibinong,AKSESORIS,AKSL-009,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 14 PROMAX,Persediaan,80000.0,1,38000.0,38000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-011,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 15 PLUS,Persediaan,80000.0,3,38000.0,114000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-012,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 15 PRO,Persediaan,80000.0,2,38000.0,76000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-013,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 15 PROMAX,Persediaan,80000.0,1,38000.0,38000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-014,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 16,Persediaan,80000.0,1,38000.0,38000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-016,SPOTLITE TEMPERED GLASS CRYSTAL IPHONE 16 PROMAX,Persediaan,80000.0,2,38000.0,76000.0,TEMPO;
Cibinong,AKSESORIS,AKSL-022,SPOTLITE TEMPERED GLASS SPY IPHONE 13,Persediaan,60000.0,0,0.0,0.0,TEMPO;
